amount,velocity_1m,avg_amount_1m,merchant_diversity_1m,is_fraud
3211.01,100,6599.3,4,False
7417.38,100,9461.75,5,False
2493.06,100,3443.81,3,False
2102.97,100,6573.11,4,False
1959.63,100,9458.55,5,False
2911.89,100,3444.43,3,False
7582.55,100,8723.6,5,False
5872.06,100,6562.96,4,False
941.72,100,4311.54,3,False
5068.76,100,8701.01,5,False
5013.42,100,6602.73,4,False
1141.69,100,3440.21,3,False
3035.57,100,6615.19,4,False
2652.78,100,3448.12,3,False
1651.29,100,4316.15,3,False
2151.77,100,6475.1,4,False
529.13,100,3442.55,3,False
844.21,100,4299.28,3,False
1944.35,100,8644.81,5,False
1729.76,100,3438.76,3,False
1321.06,100,4289.57,3,False
3072.53,100,6455.5,4,False
5089.66,100,6608.68,4,False
7237.4,100,6623.88,4,False
1604.08,100,4283.68,3,False
982.27,100,3440.07,3,False
645.63,100,3430.53,3,False
1760.83,100,3427.0,3,False
34974.15,100,6764.56,4,True
1797.53,100,6751.54,4,False
4296.62,100,6767.51,4,False
2157.24,100,4282.7,3,False
1099.32,100,6582.77,4,False
808.1,100,3426.71,3,False
1284.16,100,6769.32,4,False
1161.47,100,4287.24,3,False
2920.91,100,8633.52,5,False
7575.93,100,6601.56,4,False
2507.61,100,8645.53,5,False
3467.85,100,6741.12,4,False
7480.3,100,8691.26,5,False
5301.81,100,6757.94,4,False
3839.07,100,8672.4,5,False
2306.09,100,3432.55,3,False
1031.69,100,3413.01,3,False
6783.36,100,8674.53,5,False
6026.37,100,8656.36,5,False
1947.93,100,5950.02,4,False
5007.89,100,8643.46,5,False
6563.41,100,6593.96,4,False
5885.18,100,6608.32,4,False
3707.35,100,6627.74,4,False
2669.27,100,6584.15,4,False
6462.84,100,5949.48,4,False
1229.0,100,5883.89,4,False
1883.21,100,6523.06,4,False
4523.88,100,6512.64,4,False
1188.57,100,8628.47,5,False
1440.06,100,5825.79,4,False
7488.95,100,6520.44,4,False
5371.73,100,5837.32,4,False
2703.28,100,3687.77,3,False
3275.04,100,6528.37,4,False
5079.37,100,6523.56,4,False
2592.57,100,3702.2,3,False
76524.65,100,4443.0,3,True
7413.61,100,5891.18,4,False
1838.05,100,3405.47,3,False
2463.17,100,6488.41,4,False
1417.01,100,3406.29,3,False
2138.5,100,3402.35,3,False
2608.64,100,3409.14,3,False
1538.02,100,5860.62,4,False
6038.4,100,8621.93,5,False
1110.09,100,4440.2,3,False
2328.32,100,4456.19,3,False
5468.65,100,6467.58,4,False
73496.23,100,9325.2,5,True
7346.57,100,9318.89,5,False
3054.07,100,9274.23,5,False
3372.81,100,6424.84,4,False
2095.28,100,4466.45,3,False
3239.98,100,9229.9,5,False
2084.22,100,5862.48,4,False
2861.68,100,6416.99,4,False
6029.38,100,9251.07,5,False
2154.89,100,5817.79,4,False
1455.43,100,6400.56,4,False
1791.68,100,4476.37,3,False
1600.76,100,4462.42,3,False
2199.22,100,3407.45,3,False
5370.23,100,6425.63,4,False
2555.04,100,3418.01,3,False
7820.81,100,5850.61,4,False
1518.42,100,6399.94,4,False
5087.4,100,9251.19,5,False
2110.49,100,9215.13,5,False
2489.55,100,4472.17,3,False
7121.26,100,9227.28,5,False
1328.88,100,6362.05,4,False
7554.38,100,9238.83,5,False
7561.3,100,9260.86,5,False
7870.95,100,5874.35,4,False
5814.15,100,5858.73,4,False
2727.9,100,9233.03,5,False
2155.48,100,4487.69,3,False
2155.68,100,5804.96,4,False
3085.47,100,6371.83,4,False
4807.62,100,5796.0,4,False
5942.3,100,6388.28,4,False
1792.88,100,4497.31,3,False
4619.8,100,8839.58,5,False
1529.95,100,3411.51,3,False
1811.48,100,5734.89,4,False
1097.62,100,4482.54,3,False
1205.59,100,5682.46,4,False
2417.66,100,4495.98,3,False
6356.64,100,6423.13,4,False
963.2,100,3396.28,3,False
2138.53,100,4495.43,3,False
1109.84,100,4486.89,3,False
7365.79,100,6219.78,4,False
2578.45,100,3400.02,3,False
4788.94,100,8863.9,5,False
5692.54,100,8841.76,5,False
5393.41,100,8871.3,5,False
7256.15,100,6212.94,4,False
1216.41,100,3391.52,3,False
1552.21,100,3400.97,3,False
5923.84,100,6222.36,4,False
838.51,100,3400.98,3,False
6965.75,100,5702.77,4,False
3899.28,100,6220.31,4,False
1088.99,100,8854.98,5,False
1724.28,100,5681.4,4,False
4578.24,100,6235.43,4,False
5776.75,100,6231.72,4,False
2063.71,100,3953.98,3,False
4338.17,100,8870.69,5,False
1863.07,100,3951.3,3,False
7449.91,100,6251.78,4,False
6318.7,100,8866.88,5,False
2302.47,100,3960.58,3,False
2104.63,100,6249.54,4,False
3041.27,100,5635.97,4,False
524.42,100,3398.92,3,False
2774.02,100,8843.78,5,False
1762.65,100,3396.61,3,False
2220.03,100,3412.05,3,False
1704.42,100,5620.92,4,False
5296.78,100,8884.34,5,False
6495.78,100,8938.21,5,False
4241.99,100,5622.69,4,False
1972.51,100,8878.25,5,False
82412.97,100,7050.5,4,True
2547.18,100,3965.79,3,False
1439.48,100,3405.3,3,False
1112.21,100,3947.12,3,False
1715.69,100,2778.34,3,False
2132.17,100,5623.13,4,False
2378.42,100,3954.43,3,False
3039.62,100,8871.06,5,False
1874.35,100,5602.44,4,False
1557.21,100,2779.12,3,False
988.92,100,2776.91,3,False
1269.34,100,5548.11,4,False
4732.09,100,7045.16,4,False
1716.95,100,3947.35,3,False
3179.62,100,8863.13,5,False
4533.2,100,7060.76,4,False
6764.69,100,8890.53,5,False
4299.27,100,5549.9,4,False
1243.7,100,3935.77,3,False
4901.74,100,7973.07,5,False
6705.84,100,7978.67,5,False
5481.59,100,5592.95,4,False
4021.52,100,7149.59,4,False
6133.36,100,7085.1,4,False
3152.96,100,7069.05,4,False
2394.03,100,3949.58,3,False
734.52,100,2757.34,3,False
1498.46,100,3948.51,3,False
733.14,100,3941.92,3,False
822.07,100,2751.8,3,False
1236.43,100,2752.31,3,False
5779.23,100,7197.2,4,False
3273.17,100,7213.19,4,False
2348.06,100,3946.79,3,False
2267.91,100,5600.78,4,False
7746.5,100,7097.44,4,False
2838.52,100,3956.67,3,False
1121.18,100,2757.86,3,False
569.22,100,2746.4,3,False
5383.95,100,7250.46,4,False
1920.85,100,3952.79,3,False
6271.83,100,5608.69,4,False
1237.42,100,7202.61,4,False
4674.05,100,7229.41,4,False
4322.15,100,7096.29,4,False
4882.34,100,7201.39,4,False
1386.84,100,3945.29,3,False
2473.57,100,3948.35,3,False
6197.08,100,5609.07,4,False
1894.97,100,2742.67,3,False
2530.26,100,2752.33,3,False
7063.65,100,5612.99,4,False
5300.41,100,5655.99,4,False
3207.98,100,5627.46,4,False
7442.0,100,7208.97,4,False
1748.01,100,3940.66,3,False
1322.91,100,5606.48,4,False
765.54,100,3923.96,3,False
1239.55,100,7052.82,4,False
2272.38,100,5590.26,4,False
1070.83,100,2742.31,3,False
3206.85,100,5598.64,4,False
2095.02,100,3929.64,3,False
1244.6,100,2740.69,3,False
677.8,100,3909.95,3,False
7792.95,100,5632.05,4,False
5656.87,100,5672.37,4,False
5391.67,100,4878.75,4,False
1057.76,100,2728.89,3,False
5362.69,100,7046.32,4,False
59363.06,100,7753.6,5,True
5663.33,100,7771.58,5,False
663.39,100,3891.91,3,False
3422.59,100,7769.91,5,False
44481.34,100,4314.17,3,True
2740.16,100,2744.39,3,False
1372.84,100,2739.02,3,False
1809.84,100,4870.94,4,False
983.44,100,2736.84,3,False
1409.55,100,4316.34,3,False
510.68,100,4304.28,3,False
7576.03,100,4487.77,4,False
6845.17,100,7784.55,5,False
2556.95,100,4302.02,3,False
1769.77,100,7044.09,4,False
2567.35,100,2743.2,3,False
6579.01,100,7077.91,4,False
3040.14,100,7030.05,4,False
7474.0,100,4530.46,4,False
859.46,100,2730.48,3,False
508.22,100,4279.42,3,False
7875.58,100,7809.33,5,False
4826.27,100,7020.22,4,False
1642.15,100,4499.39,4,False
7262.72,100,7071.64,4,False
6406.89,100,7821.87,5,False
1250.93,100,2720.73,3,False
6951.95,100,7876.47,5,False
1563.48,100,4451.49,4,False
2723.15,100,4300.16,3,False
7758.6,100,7933.85,5,False
7647.44,100,7097.34,4,False
6466.58,100,7963.46,5,False
979.55,100,4302.23,3,False
7613.85,100,7162.13,4,False
1749.8,100,7139.45,4,False
44851.79,100,4743.45,3,True
588.99,100,4739.11,3,False
4138.91,100,7157.29,4,False
4544.04,100,4461.04,4,False
2634.44,100,4756.92,3,False
1800.75,100,6385.28,4,False
3617.87,100,7419.12,5,False
556.88,100,2698.55,3,False
6533.49,100,7464.4,5,False
1768.44,100,7414.81,5,False
3185.33,100,6343.17,4,False
2965.51,100,4779.21,3,False
5582.11,100,6323.87,4,False
7868.0,100,4519.26,4,False
3712.7,100,4503.03,4,False
3276.88,100,7373.1,5,False
1019.47,100,7336.57,5,False
1704.27,100,2687.0,3,False
5060.8,100,7320.6,5,False
2085.7,100,2679.75,3,False
82194.29,100,5296.56,4,True
736.66,100,2661.49,3,False
4970.71,100,7320.64,5,False
1138.24,100,2658.45,3,False
1207.09,100,5247.55,4,False
2736.12,100,6280.39,4,False
4433.54,100,5264.6,4,False
1207.5,100,4762.35,3,False
1400.07,100,7320.45,5,False
2899.83,100,7284.32,5,False
3308.57,100,6247.48,4,False
3689.53,100,5282.94,4,False
794.31,100,2647.25,3,False
4261.23,100,7303.38,5,False
1724.52,100,4760.18,3,False
6593.13,100,7324.7,5,False
3698.71,100,6240.93,4,False
7225.84,100,5283.91,4,False
6306.88,100,5578.6,4,False
4983.13,100,7294.89,5,False
1523.04,100,7250.21,5,False
4026.44,100,5596.15,4,False
1875.1,100,5226.22,4,False
2547.94,100,5189.62,4,False
5056.54,100,5583.76,4,False
7581.39,100,5584.38,4,False
2225.49,100,5593.31,4,False
1802.47,100,5565.24,4,False
7247.47,100,5203.12,4,False
1668.08,100,2646.73,3,False
5529.77,100,7282.63,5,False
5246.24,100,5211.98,4,False
827.56,100,2643.58,3,False
2041.72,100,4756.54,3,False
1866.19,100,5516.33,4,False
6928.02,100,7327.47,5,False
63042.55,100,5769.35,4,True
956.19,100,4752.86,3,False
2744.27,100,4756.43,3,False
7217.19,100,7366.77,5,False
2592.99,100,5503.58,4,False
2363.94,100,4759.25,3,False
2234.51,100,5500.0,4,False
6195.82,100,7379.65,5,False
3603.97,100,7377.55,5,False
7493.24,100,7411.37,5,False
5741.47,100,5750.23,4,False
2702.2,100,4760.38,3,False
6997.86,100,5537.81,4,False
1518.89,100,2639.4,3,False
2880.1,100,4764.37,3,False
5322.97,100,5774.09,4,False
748.25,100,4742.93,3,False
1301.0,100,4732.53,3,False
1215.37,100,4732.75,3,False
1718.0,100,4724.42,3,False
2675.93,100,4722.64,3,False
5679.73,100,5774.75,4,False
5456.31,100,5533.43,4,False
1768.34,100,5733.11,4,False
587.0,100,2625.06,3,False
1885.25,100,2637.4,3,False
1152.14,100,4713.09,3,False
2029.73,100,5687.62,4,False
2018.74,100,2650.89,3,False
5093.63,100,5568.82,4,False
6158.67,100,5599.52,4,False
2227.57,100,5658.78,4,False
6673.61,100,7435.69,5,False
1290.21,100,5659.56,4,False
4958.43,100,5657.28,4,False
6691.92,100,5630.33,4,False
6065.8,100,5679.51,4,False
1212.67,100,2636.14,3,False
30360.73,100,2922.54,3,True
1991.88,100,7443.87,5,False
2031.4,100,7408.97,5,False
1808.37,100,4707.29,3,False
1433.46,100,5642.41,4,False
1609.08,100,5616.75,4,False
926.15,100,2924.77,3,False
7379.4,100,5630.82,4,False
2641.88,100,4722.32,3,False
6557.83,100,5643.75,4,False
2201.26,100,4728.67,3,False
1668.91,100,2923.08,3,False
4749.2,100,5673.54,4,False
615.81,100,2907.03,3,False
648.83,100,4705.25,3,False
4855.28,100,7414.91,5,False
3370.63,100,5644.82,4,False
4008.03,100,5669.2,4,False
3462.86,100,7418.16,5,False
6781.73,100,7426.81,5,False
2508.32,100,2924.78,3,False
7085.6,100,5682.13,4,False
6856.77,100,5689.08,4,False
6014.69,100,7429.47,5,False
1149.19,100,7416.99,5,False
7914.35,100,5701.95,4,False
1557.16,100,2929.88,3,False
2560.45,100,7399.98,5,False
1032.89,100,2910.51,3,False
2512.2,100,5657.66,4,False
96789.04,100,6556.88,4,True
2784.63,100,6557.61,4,False
1427.07,100,2895.61,3,False
2476.92,100,4717.66,3,False
86508.71,100,5564.26,3,True
2743.9,100,5579.15,3,False
49318.52,100,7837.31,5,True
2213.76,100,6536.58,4,False
1641.42,100,2888.92,3,False
1904.6,100,5312.55,3,False
3142.82,100,6539.05,4,False
2360.87,100,6522.03,4,False
502.33,100,2866.92,3,False
1420.16,100,5318.27,3,False
2144.06,100,5315.38,3,False
2297.96,100,7784.14,5,False
1143.88,100,5317.3,3,False
5585.18,100,5686.19,4,False
636.55,100,5316.0,3,False
5834.58,100,7819.97,5,False
5539.3,100,7231.98,5,False
6275.62,100,5735.87,4,False
49290.33,100,7687.53,5,True
6903.25,100,6792.79,5,False
1685.1,100,2857.44,3,False
25991.36,100,6709.35,4,True
2968.21,100,5339.03,3,False
1625.05,100,2848.15,3,False
1265.09,100,5336.48,3,False
7290.64,100,6853.04,5,False
5538.86,100,6829.12,5,False
676.87,100,2848.72,3,False
2590.11,100,5334.34,3,False
93682.15,100,6611.38,4,True
2670.97,100,6716.86,4,False
919.04,100,5336.52,3,False
2933.14,100,5343.84,3,False
5165.36,100,6846.98,5,False
1801.66,100,2854.83,3,False
7761.95,100,6738.21,4,False
1304.63,100,6574.17,4,False
1959.82,100,6516.34,4,False
2998.48,100,2858.99,3,False
4728.6,100,6874.53,5,False
93567.18,100,7395.98,4,True
7139.16,100,6913.57,5,False
820.23,100,5330.03,3,False
5502.8,100,6732.57,4,False
5687.77,100,7400.48,4,False
6639.81,100,6940.86,5,False
2924.38,100,6719.82,4,False
889.1,100,2839.78,3,False
6492.43,100,6981.86,5,False
1831.26,100,5321.95,3,False
2253.26,100,5321.17,3,False
1426.22,100,2829.13,3,False
1196.16,100,4609.75,3,False
4675.86,100,6991.65,5,False
537.31,100,2821.94,3,False
2520.91,100,7353.55,4,False
2091.87,100,4607.79,3,False
2378.37,100,2837.49,3,False
88957.9,100,3702.02,3,True
2224.24,100,7342.92,4,False
1705.74,100,3707.86,3,False
2290.39,100,7301.26,4,False
7783.39,100,7314.03,4,False
3205.2,100,7327.02,4,False
4509.15,100,7346.25,4,False
1793.64,100,4607.11,3,False
7095.74,100,6988.43,5,False
1878.31,100,6987.62,5,False
1178.78,100,3707.17,3,False
1749.29,100,3709.07,3,False
1736.53,100,4594.68,3,False
2214.81,100,2734.15,3,False
640.48,100,4593.64,3,False
2518.95,100,4230.75,3,False
2951.94,100,4245.25,3,False
1444.92,100,2725.99,3,False
3347.63,100,6945.27,5,False
2963.85,100,2739.62,3,False
895.92,100,4236.24,3,False
2258.52,100,7351.86,4,False
5300.14,100,6947.58,5,False
1262.28,100,4227.39,3,False
953.28,100,2732.26,3,False
1157.34,100,2731.46,3,False
1365.79,100,4212.84,3,False
1774.42,100,2729.37,3,False
6432.49,100,7368.05,4,False
4381.24,100,6971.95,5,False
4728.19,100,6990.02,5,False
3052.65,100,7056.99,4,False
2480.13,100,6989.75,5,False
898.35,100,2724.46,3,False
3730.79,100,7037.94,4,False
4247.43,100,6957.42,5,False
1082.64,100,4201.51,3,False
1960.49,100,4213.98,3,False
2006.01,100,6981.55,4,False
2815.92,100,4232.72,3,False
6252.37,100,6981.55,5,False
1815.78,100,2720.4,3,False
2812.59,100,6941.84,5,False
5947.75,100,6941.06,5,False
6270.32,100,7022.79,4,False
2348.63,100,2724.42,3,False
57961.89,100,7470.6,5,True
2636.28,100,7003.66,4,False
1384.48,100,2708.57,3,False
2234.71,100,7481.06,5,False
2140.38,100,2704.67,3,False
1633.07,100,6659.73,4,False
2403.78,100,4240.24,3,False
4254.34,100,6689.86,4,False
3439.64,100,6704.24,4,False
2515.43,100,7445.83,5,False
835.51,100,2683.84,3,False
2188.1,100,4253.68,3,False
2126.0,100,6992.81,4,False
1934.93,100,6730.22,5,False
1514.26,100,2676.87,3,False
1263.15,100,2662.34,3,False
2933.01,100,2665.48,3,False
6612.0,100,6755.93,4,False
2472.81,100,6764.25,4,False
2776.88,100,6716.18,4,False
1203.0,100,2668.58,3,False
29739.46,100,2958.62,3,True
6491.71,100,6721.67,5,False
1312.7,100,6716.6,4,False
2956.76,100,4270.04,3,False
6577.22,100,7037.55,4,False
714.73,100,4261.15,3,False
1356.23,100,4253.14,3,False
2698.03,100,2960.67,3,False
6071.85,100,6703.58,4,False
5668.64,100,6714.11,4,False
2622.59,100,6723.04,4,False
2852.72,100,4270.05,3,False
2801.94,100,4271.03,3,False
2353.84,100,4268.65,3,False
2255.82,100,6710.6,4,False
2430.07,100,3527.7,3,False
7283.37,100,7051.66,4,False
3725.2,100,7038.78,4,False
3413.99,100,7042.56,4,False
1839.77,100,2949.95,3,False
1916.91,100,2957.7,3,False
969.0,100,3526.29,3,False
3588.76,100,6724.97,4,False
6860.81,100,7060.28,4,False
4334.22,100,7031.24,4,False
1378.69,100,3516.79,3,False
5959.24,100,7079.84,4,False
792.54,100,3503.77,3,False
1342.29,100,7017.51,4,False
64866.07,100,7342.91,4,True
3311.41,100,7026.28,4,False
2548.32,100,3511.33,3,False
1048.62,100,2941.66,3,False
1425.05,100,7022.55,4,False
2491.3,100,3520.24,3,False
1018.66,100,6701.31,5,False
1817.87,100,6997.77,4,False
4580.48,100,7030.73,4,False
5297.4,100,7004.85,4,False
1916.29,100,3514.51,3,False
1608.97,100,2952.46,3,False
1582.57,100,6684.74,5,False
7015.72,100,6694.6,5,False
7753.35,100,6721.26,5,False
1280.86,100,3505.76,3,False
4695.88,100,6747.12,5,False
1582.64,100,3503.66,3,False
6889.39,100,7064.94,4,False
6897.04,100,7080.9,4,False
817.45,100,3500.86,3,False
7100.58,100,6746.91,5,False
2974.69,100,2964.91,3,False
6223.87,100,7123.66,4,False
2171.88,100,2976.8,3,False
2240.7,100,3499.09,3,False
32720.28,100,7386.23,4,True
887.73,100,2979.22,3,False
4927.34,100,6995.27,4,False
6332.79,100,7021.52,4,False
5438.45,100,7049.21,4,False
6802.39,100,6739.39,5,False
7179.26,100,6735.57,5,False
2835.92,100,6736.65,5,False
996.09,100,2971.58,3,False
97403.66,100,8347.98,4,True
1024.76,100,7040.63,4,False
2325.92,100,3500.96,3,False
3686.44,100,7032.26,4,False
2375.61,100,2987.25,3,False
3263.56,100,6990.0,4,False
1159.67,100,2975.79,3,False
6461.95,100,6755.07,5,False
6172.61,100,6768.91,5,False
630.72,100,3496.17,3,False
1209.59,100,8345.67,4,False
3937.38,100,6996.62,4,False
5507.96,100,6767.06,5,False
1591.49,100,2981.39,3,False
67473.26,100,4150.26,3,True
1528.29,100,2978.29,3,False
639.96,100,2970.52,3,False
4528.39,100,6758.41,5,False
2695.61,100,2976.09,3,False
2288.44,100,4154.52,3,False
5511.98,100,6802.64,5,False
791.03,100,2957.91,3,False
5765.45,100,7003.49,4,False
4449.18,100,7023.35,4,False
3208.15,100,7000.74,4,False
2362.36,100,4155.12,3,False
1640.83,100,4146.05,3,False
3419.57,100,6793.46,5,False
7416.41,100,8366.12,4,False
3750.84,100,8329.49,4,False
6932.48,100,8383.44,4,False
2424.56,100,4159.18,3,False
1356.19,100,2949.48,3,False
2975.83,100,8392.35,4,False
1504.54,100,6745.31,5,False
1734.26,100,2941.27,3,False
1281.92,100,2938.79,3,False
1970.75,100,4155.1,3,False
7694.44,100,8447.75,4,False
2804.24,100,2957.2,3,False
1871.48,100,4156.65,3,False
7808.5,100,7045.1,4,False
3451.29,100,8404.05,4,False
2041.53,100,2951.84,3,False
2441.11,100,8349.75,4,False
1043.08,100,6728.0,5,False
1692.96,100,2956.6,3,False
2421.09,100,6699.25,5,False
2495.02,100,6659.24,5,False
2868.04,100,4172.89,3,False
1071.71,100,4159.67,3,False
7869.43,100,7095.17,4,False
2717.01,100,2968.25,3,False
88999.51,100,9181.61,4,True
1820.79,100,7098.83,4,False
5410.23,100,9214.15,4,False
3578.71,100,9201.86,4,False
2965.38,100,2989.52,3,False
1811.07,100,7063.24,4,False
7056.41,100,7118.62,4,False
3161.48,100,7136.94,4,False
2925.31,100,6668.77,5,False
5219.36,100,6690.57,5,False
68111.0,100,3665.38,3,True
1948.16,100,3667.24,3,False
560.15,100,4150.28,3,False
2815.34,100,9211.9,4,False
3501.33,100,6693.78,5,False
6097.21,100,9260.82,4,False
80144.75,100,9992.61,4,True
5168.95,100,7157.78,4,False
1664.02,100,4159.59,3,False
6554.4,100,10040.91,4,False
1632.76,100,3661.37,3,False
3358.42,100,7131.94,4,False
2997.97,100,6656.12,5,False
7060.47,100,10081.1,4,False
5536.24,100,6662.46,5,False
7478.13,100,6670.18,5,False
3200.21,100,7100.37,4,False
3932.43,100,7066.04,4,False
3179.88,100,6661.77,5,False
661.91,100,3653.59,3,False
947.47,100,4145.59,3,False
4818.39,100,6652.16,5,False
2060.51,100,6640.03,5,False
2051.38,100,4137.71,3,False
1170.62,100,3648.14,3,False
1207.41,100,10076.13,4,False
7648.5,100,6662.68,5,False
1857.81,100,10052.29,4,False
2081.81,100,7014.3,4,False
5022.22,100,6700.53,5,False
5629.08,100,6710.08,5,False
2687.02,100,3659.44,3,False
2112.5,100,4139.63,3,False
2849.21,100,3678.04,3,False
6635.47,100,10097.32,4,False
2703.43,100,6688.29,5,False
4421.53,100,6658.08,5,False
1082.87,100,10089.41,4,False
1541.4,100,4141.18,3,False
2227.13,100,6977.33,4,False
1645.23,100,6080.9,5,False
2890.92,100,3699.6,3,False
895.11,100,4125.39,3,False
50344.02,100,4194.82,3,True
7512.48,100,10151.84,4,False
3556.03,100,10144.41,4,False
2508.19,100,4132.99,3,False
5395.31,100,6992.29,4,False
4436.39,100,6068.63,5,False
970.18,100,4192.16,3,False
2596.91,100,4151.31,3,False
1369.85,100,4194.65,3,False
7106.06,100,6105.47,5,False
6129.78,100,10150.89,4,False
6084.35,100,10189.05,4,False
3904.35,100,6076.06,5,False
5028.08,100,10176.62,4,False
1775.45,100,4148.11,3,False
6092.28,100,6058.23,5,False
78587.19,100,4927.21,3,True
2931.03,100,10143.96,4,False
7937.72,100,10152.7,4,False
6504.4,100,10164.74,4,False
7401.45,100,10206.67,4,False
6539.88,100,6059.56,5,False
4384.28,100,10237.29,4,False
2911.74,100,6019.16,5,False
1298.41,100,4933.56,3,False
2987.2,100,4218.83,3,False
2549.98,100,6972.01,4,False
4381.39,100,6958.05,4,False
1394.45,100,4213.82,3,False
815.27,100,4196.67,3,False
4552.81,100,5987.1,5,False
6441.34,100,6947.97,4,False
2211.4,100,4208.08,3,False
5905.26,100,6985.98,4,False
30884.09,100,4797.58,3,True
5554.7,100,10270.11,4,False
7131.99,100,5993.75,5,False
3189.25,100,10269.93,4,False
842.44,100,4204.06,3,False
4633.15,100,10238.33,4,False
6122.39,100,6223.07,4,False
5097.11,100,10232.74,4,False
7247.03,100,6248.22,4,False
7781.44,100,6035.39,5,False
7552.61,100,6045.58,5,False
7160.36,100,6099.5,5,False
2545.78,100,6092.19,5,False
2910.01,100,10207.92,4,False
1802.56,100,4211.51,3,False
5464.9,100,6257.54,4,False
81804.96,100,6900.04,5,True
2889.73,100,6878.33,5,False
5657.16,100,6252.77,4,False
810.13,100,4192.2,3,False
1261.23,100,4796.1,3,False
1833.59,100,4196.81,3,False
5438.38,100,6275.63,4,False
2901.31,100,4820.01,3,False
3017.74,100,10220.0,4,False
1688.81,100,10161.13,4,False
72058.13,100,5515.02,3,True
3131.4,100,6229.48,4,False
2022.6,100,10106.61,4,False
2293.28,100,4209.91,3,False
1477.02,100,4199.01,3,False
5080.77,100,10141.0,4,False
6754.09,100,10192.91,4,False
1254.09,100,4202.95,3,False
2091.07,100,6849.53,5,False
4754.34,100,10195.01,4,False
5887.51,100,6894.41,5,False
1033.73,100,4200.78,3,False
3126.39,100,6896.67,5,False
60075.31,100,6110.69,3,True
656.63,100,4201.78,3,False
844.98,100,6091.91,3,False
1698.96,100,6203.24,4,False
1917.49,100,6101.29,3,False
3760.36,100,6891.67,5,False
5990.13,100,6250.75,4,False
809.05,100,5660.86,3,False
5863.51,100,6255.76,4,False
1674.06,100,5671.71,3,False
3395.95,100,6859.69,5,False
2001.46,100,5665.38,3,False
7340.18,100,6883.26,5,False
3457.51,100,6272.64,4,False
1800.04,100,4202.74,3,False
5391.05,100,10170.24,4,False
5514.96,100,6262.0,4,False
1515.84,100,10148.27,4,False
4552.34,100,9371.85,4,False
899.04,100,5644.72,3,False
6906.29,100,6937.1,5,False
5397.71,100,6285.57,4,False
1496.79,100,4196.85,3,False
2597.08,100,4215.45,3,False
2911.87,100,5661.76,3,False
5347.35,100,6935.27,5,False
7655.31,100,6313.86,4,False
1790.34,100,5662.42,3,False
679.14,100,4210.86,3,False
2730.06,100,5669.3,3,False
1735.86,100,4220.28,3,False
3733.18,100,9397.11,4,False
3652.01,100,6277.75,4,False
4113.82,100,6242.42,4,False
2353.7,100,6889.53,5,False
1100.59,100,6828.36,5,False
7920.54,100,9431.98,4,False
692.94,100,4210.53,3,False
2567.83,100,4227.93,3,False
5915.41,100,9454.24,4,False
6661.08,100,6232.89,4,False
6235.2,100,6828.76,5,False
2713.37,100,6819.85,5,False
4940.61,100,6264.8,4,False
2497.81,100,6248.39,4,False
7314.39,100,6818.06,5,False
1141.6,100,5671.15,3,False
4921.06,100,9431.19,4,False
6369.61,100,9476.14,4,False
5583.54,100,6286.22,4,False
2035.14,100,6771.68,5,False
1019.61,100,5653.91,3,False
7749.67,100,6829.26,5,False
2161.45,100,5651.88,3,False
2165.35,100,6276.02,4,False
3831.05,100,9488.97,4,False
1837.94,100,4231.12,3,False
7479.63,100,9491.29,4,False
1671.1,100,9455.54,4,False
708.86,100,4232.34,3,False
1303.8,100,6821.98,5,False
95661.41,100,9781.73,4,True
2003.02,100,9744.34,4,False
3334.53,100,6253.54,4,False
5742.83,100,6283.61,4,False
1398.4,100,9705.1,4,False
6056.93,100,6834.0,5,False
1142.61,100,5636.29,3,False
613.29,100,4219.62,3,False
4071.98,100,6291.24,4,False
3799.9,100,6292.25,4,False
835.23,100,5615.84,3,False
1025.14,100,9658.55,4,False
2566.08,100,4225.09,3,False
6377.57,100,6292.96,4,False
2497.35,100,9665.84,4,False
2414.93,100,5632.51,3,False
609.54,100,5625.59,3,False
1439.82,100,5627.84,3,False
1006.01,100,4223.02,3,False
5626.87,100,9701.81,4,False
1285.28,100,6812.22,5,False
4825.02,100,6792.65,5,False
5994.07,100,6792.45,5,False
2787.85,100,5638.53,3,False
1913.34,100,5630.91,3,False
99951.34,100,6618.9,3,True
2500.72,100,6277.7,4,False
1398.27,100,6241.12,4,False
7823.7,100,9757.77,4,False
807.29,100,3927.49,3,False
7974.61,100,9824.62,4,False
2359.62,100,6804.55,5,False
2575.27,100,6626.57,3,False
3262.45,100,6197.93,4,False
2515.29,100,6200.83,4,False
5414.72,100,9829.18,4,False
2942.89,100,3947.66,3,False
898.08,100,6609.13,3,False
41008.19,100,10224.93,4,True
6549.56,100,6248.3,4,False
3127.01,100,10190.62,4,False
2942.45,100,6259.06,4,False
881.24,100,3939.78,3,False
2185.95,100,10164.99,4,False
5556.43,100,6834.51,5,False
2617.82,100,3959.8,3,False
6149.8,100,6294.63,4,False
2321.26,100,6610.33,3,False
7908.05,100,6420.41,5,False
36932.12,100,4304.04,3,True
1397.42,100,6617.82,3,False
1881.8,100,6291.1,4,False
2020.37,100,6613.25,3,False
4615.04,100,6443.58,5,False
1589.96,100,6237.02,4,False
1255.87,100,4301.03,3,False
2763.72,100,5775.8,3,False
725.76,100,5755.62,3,False
1947.37,100,6404.71,5,False
4511.31,100,6394.43,5,False
